Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

10时26分03秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
10时30分42秒 253956836 257730016   3810080      1.45     77708   5203244   8341732      3.14   2074764   6392088       104
10时30分43秒 253954212 257727400   3812672      1.45     77716   5203268   8341992      3.14   2074776   6395656       104
10时30分44秒 253954300 257727488   3812540      1.45     77716   5203312   8342060      3.14   2074756   6395980       104
10时30分45秒 253953236 257729452   3811052      1.45     77716   5205864   8302416      3.12   2077284   6368528       108
10时30分46秒 253956828 257733008   3806928      1.44     77716   5206288   8323884      3.13   2077692   6373020       108
10时30分47秒 253957008 257733188   3806676      1.44     77716   5206360   8324000      3.13   2077704   6376652       108
10时30分48秒 253953504 257729692   3810016      1.45     77724   5206492   8343396      3.14   2077692   6392132       108
10时30分49秒 253948304 257724492   3815196      1.45     77724   5206504   8343772      3.14   2077696   6397016       108
10时30分50秒 253945548 257721736   3817808      1.45     77724   5206632   8343868      3.14   2077704   6397436       108
10时30分51秒 253948888 257728100   3811912      1.45     77724   5209236   8306736      3.13   2080236   6374308       108
10时30分52秒 253951628 257730800   3808664      1.44     77724   5209668   8326132      3.13   2080636   6374892         0
10时30分53秒 253950068 257729260   3810072      1.45     77736   5209804   8326192      3.13   2080656   6379024        56
10时30分54秒 253949312 257728504   3810784      1.45     77736   5209888   8341456      3.14   2080652   6391320        60
10时30分55秒 253947196 257726380   3812916      1.45     77736   5209888   8341604      3.14   2080652   6394456        64
10时30分56秒 253945108 257724296   3815044      1.45     77736   5209904   8341676      3.14   2080652   6394516        64
10时30分57秒 253948408 257727600   3811736      1.45     77736   5209912   8329796      3.14   2080656   6387520        68
10时30分58秒 253945580 257727760   3811508      1.45     77744   5212852   8327592      3.13   2083580   6368488        72
10时30分59秒 253945208 257727388   3811852      1.45     77744   5212880   8327848      3.13   2083584   6377708        72
10时31分00秒 253947600 257729780   3809428      1.45     77744   5212908   8337260      3.14   2083564   6382488        72
10时31分01秒 253944176 257726352   3812728      1.45     77744   5213020   8342452      3.14   2083576   6394976        72
10时31分02秒 253940444 257722620   3816444      1.45     77744   5213036   8342696      3.14   2083580   6395576        76
10时31分03秒 253941868 257724052   3814988      1.45     77752   5213060   8342708      3.14   2083608   6396628        76
10时31分04秒 253944648 257727336   3811660      1.45     77752   5213568   8304740      3.13   2084100   6371092       580
10时31分05秒 253947128 257732276   3806672      1.44     77752   5215984   8325028      3.13   2086504   6363640        76
10时31分06秒 253947584 257732732   3806132      1.44     77752   5216068   8325416      3.13   2086496   6376528        76
10时31分07秒 253947624 257732772   3806060      1.44     77752   5216100   8338008      3.14   2086500   6381572        80
10时31分08秒 253942764 257727912   3810876      1.45     77760   5216132   8341668      3.14   2086504   6392928        80
10时31分09秒 253941160 257726316   3812460      1.45     77760   5216152   8341680      3.14   2086496   6395252        80
10时31分10秒 253939648 257726316   3812016      1.45     77760   5218176   8305128      3.13   2087008   6374408      2096
10时31分11秒 253940252 257728368   3810412      1.45     77760   5219080   8325432      3.13   2089404   6365164        84
10时31分12秒 253941804 257729920   3808816      1.44     77760   5219124   8325480      3.13   2089408   6377480        84
10时31分13秒 253945348 257733472   3805260      1.44     77768   5219128   8338116      3.14   2089412   6382640        84
10时31分14秒 253940916 257729040   3809688      1.45     77768   5219132   8342308      3.14   2089400   6393004        84
10时31分15秒 253940788 257728908   3809816      1.45     77768   5219132   8342500      3.14   2089416   6395996        84
10时31分16秒 253941460 257729580   3809136      1.45     77768   5219132   8342500      3.14   2089400   6394452        84
10时31分17秒 253938348 257729432   3809236      1.45     77768   5222060   8327644      3.13   2092324   6366532        88
10时31分18秒 253940700 257731792   3806876      1.44     77776   5222060   8323988      3.13   2092328   6371740        88
10时31分19秒 253942236 257733328   3805324      1.44     77776   5222068   8338364      3.14   2092320   6384140        88
10时31分20秒 253938212 257729304   3809312      1.45     77776   5222092   8341904      3.14   2092324   6392920        88
10时31分21秒 253933928 257725020   3813588      1.45     77776   5222100   8342804      3.14   2092332   6395848        88
10时31分22秒 253934500 257728564   3809988      1.45     77776   5225020   8330128      3.14   2095232   6368548        92
10时31分23秒 253937004 257731080   3807460      1.44     77788   5225032   8326620      3.13   2095244   6374900        64
10时31分24秒 253939020 257733096   3805380      1.44     77788   5225088   8339684      3.14   2095244   6385644        68
10时31分25秒 253932128 257726204   3812176      1.45     77788   5225176   8343176      3.14   2095264   6393240        68
10时31分26秒 253928548 257722624   3815624      1.45     77788   5225272   8343444      3.14   2095256   6397444        68
10时31分27秒 253930256 257726780   3811376      1.45     77788   5227760   8309936      3.13   2097652   6369508       492
10时31分28秒 253931500 257728560   3809536      1.45     77796   5228252   8335108      3.14   2098164   6375184        12
10时31分29秒 253936256 257733316   3804696      1.44     77796   5228336   8326568      3.13   2098172   6372572        16
10时31分30秒 253932296 257729360   3808656      1.44     77796   5228336   8349020      3.14   2098144   6391200        16
10时31分31秒 253930028 257727092   3810912      1.45     77796   5228348   8349676      3.14   2098168   6394140        16
10时31分32秒 253926436 257726524   3811956      1.45     77796   5230896   8312064      3.13   2100680   6372848        16
10时31分33秒 253932296 257732336   3805576      1.44     77804   5231296   8332684      3.14   2101084   6372960        60
10时31分34秒 253933320 257733360   3804540      1.44     77804   5231308   8332892      3.14   2101072   6377500        60
10时31分35秒 253931052 257731092   3806760      1.44     77804   5231356   8348476      3.14   2101080   6390904        60
10时31分36秒 253926432 257726472   3811368      1.45     77804   5231356   8348480      3.14   2101076   6393568        60
10时31分37秒 253924404 257727468   3810852      1.45     77808   5233888   8317908      3.13   2103596   6377288       564
10时31分38秒 253927128 257730124   3807628      1.44     77816   5234280   8335656      3.14   2103984   6372944        72
10时31分39秒 253926120 257729120   3808560      1.44     77816   5234348   8336196      3.14   2103992   6379888        72
10时31分40秒 253927184 257730184   3807476      1.44     77816   5234360   8345276      3.14   2103984   6387684        72
10时31分41秒 253923396 257726396   3811256      1.45     77816   5234368   8349004      3.14   2103980   6393492        72
10时31分42秒 253920460 257726484   3811636      1.45     77816   5236896   8318040      3.13   2106500   6374436      1080
10时31分43秒 253921340 257727284   3810268      1.45     77824   5237272   8336068      3.14   2106872   6367588        76
10时31分44秒 253922304 257728252   3809208      1.45     77824   5237312   8336344      3.14   2106860   6380868       324
10时31分45秒 253924428 257730376   3807048      1.44     77824   5237356   8345648      3.14   2106876   6382912       324
10时31分46秒 253921660 257727608   3809748      1.45     77824   5237392   8348068      3.14   2106876   6391612       324
10时31分47秒 253919840 257725788   3811552      1.45     77824   5237396   8348076      3.14   2106880   6392868       324
10时31分48秒 253918080 257727052   3810852      1.45     77832   5239916   8312256      3.13   2109392   6372636       352
10时31分49秒 253921860 257730748   3806656      1.44     77832   5240288   8332516      3.14   2109740   6373236       356
10时31分50秒 253921664 257730552   3806832      1.44     77832   5240308   8332736      3.14   2109744   6375960       356
10时31分51秒 253921176 257730064   3807268      1.44     77832   5240360   8345876      3.14   2109752   6386516       356
10时31分52秒 253916836 257725724   3811596      1.45     77832   5240372   8349256      3.14   2109748   6394336       356
10时31分53秒 253914104 257722992   3814308      1.45     77848   5240376   8349256      3.14   2109748   6394884       388
10时31分54秒 253915288 257727208   3810668      1.45     77848   5242896   8314004      3.13   2112272   6371788       364
10时31分55秒 253917876 257729696   3807648      1.44     77848   5243256   8333608      3.14   2112632   6375556       368
10时31分56秒 253917032 257728852   3808468      1.44     77848   5243280   8333660      3.14   2112628   6376704       368
10时31分57秒 253917740 257729560   3807660      1.44     77848   5243380   8344868      3.14   2112628   6386456       368
10时31分58秒 253916264 257728084   3809108      1.45     77860   5243396   8348676      3.14   2112620   6393372       384
10时31分59秒 253916044 257727864   3809360      1.45     77860   5243412   8348716      3.14   2112628   6394352       388
10时32分00秒 253917900 257729732   3807476      1.44     77860   5243440   8344768      3.14   2112636   6391796       392
